qid,en_label,aggregate_group
http://wikidata.org/wiki/Q610315,Kven people,
http://wikidata.org/wiki/Q6122041,Jaga,
http://wikidata.org/wiki/Q6122670,Māori,
http://wikidata.org/wiki/Q6124072,Jainism in Gujarat,
http://wikidata.org/wiki/Q628490,Mountain Jews,
http://wikidata.org/wiki/Q637909,Mon people,
http://wikidata.org/wiki/Q640605,Yamato people,
http://wikidata.org/wiki/Q644137,Han,
http://wikidata.org/wiki/Q6443007,Kulin Brahmin,
http://wikidata.org/wiki/Q648255,Kabyle people,
http://wikidata.org/wiki/Q65,Los Angeles,
http://wikidata.org/wiki/Q6501380,Chinese people,
http://wikidata.org/wiki/Q6510842,Lebanese American,
http://wikidata.org/wiki/Q6529576,Bihari people,
http://wikidata.org/wiki/Q653884,Hispanic America,
http://wikidata.org/wiki/Q6572419,List of Greek Americans,
http://wikidata.org/wiki/Q660947,Hakka people,
http://wikidata.org/wiki/Q664609,Caribbean,
http://wikidata.org/wiki/Q668,India,
http://wikidata.org/wiki/Q6693471,Lower Elwha Klallam Tribe,
http://wikidata.org/wiki/Q678551,American Jews,
http://wikidata.org/wiki/Q68518,Iroquois,
http://wikidata.org/wiki/Q6869724,Minuane people,
http://wikidata.org/wiki/Q690869,Ruthenians (historical ethnonym),
http://wikidata.org/wiki/Q691037,Busoga,
http://wikidata.org/wiki/Q6938771,Murle,
http://wikidata.org/wiki/Q69798,Dravida,
http://wikidata.org/wiki/Q699958,Danube Swabians,
http://wikidata.org/wiki/Q700469,Germans of Romania,
http://wikidata.org/wiki/Q7015349,New Zealand European,
http://wikidata.org/wiki/Q702220,Pennsylvania Dutch,
http://wikidata.org/wiki/Q7023212,Ngāi Tūhoe,
http://wikidata.org/wiki/Q702327,Duchy of Oświęcim,
http://wikidata.org/wiki/Q703914,Hoklo people,
http://wikidata.org/wiki/Q7042073,Niyogi,
http://wikidata.org/wiki/Q707133,Taiwanese people,
http://wikidata.org/wiki/Q7129609,Caucasian race,
http://wikidata.org/wiki/Q7136687,Pareh,
http://wikidata.org/wiki/Q7141853,Pascua Yaqui Tribe,
http://wikidata.org/wiki/Q7171142,Peruvian American,
http://wikidata.org/wiki/Q7179411,Petualangan Sherina,
http://wikidata.org/wiki/Q7198563,Pit River Tribe,
http://wikidata.org/wiki/Q7204,Middle East,
http://wikidata.org/wiki/Q7210051,Polish minority in the Czech Republic,
http://wikidata.org/wiki/Q72484,Tay people,
http://wikidata.org/wiki/Q7258666,Puerto Ricans in the United States,
http://wikidata.org/wiki/Q726673,Swedish-speaking population of Finland,
http://wikidata.org/wiki/Q727928,Asian American,
http://wikidata.org/wiki/Q7285855,Rajasthani,
http://wikidata.org/wiki/Q732317,Ewe people,
http://wikidata.org/wiki/Q7325,Jewish people,
http://wikidata.org/wiki/Q7382021,Russian Chinese,
http://wikidata.org/wiki/Q739970,Serer people,
http://wikidata.org/wiki/Q7403051,Sakonnet,
http://wikidata.org/wiki/Q740417,Shan people,
http://wikidata.org/wiki/Q7429947,Scandinavian Brazilian,
http://wikidata.org/wiki/Q748316,Temne people,
http://wikidata.org/wiki/Q7507476,Sicilian American,
http://wikidata.org/wiki/Q7508597,Sidhu,
http://wikidata.org/wiki/Q7513830,Sikkimese,
http://wikidata.org/wiki/Q7523309,Singaporean nationality law,
http://wikidata.org/wiki/Q752526,Galician people,
http://wikidata.org/wiki/Q7586018,Sri Lankan American,
http://wikidata.org/wiki/Q7654589,Swedish Argentine,
http://wikidata.org/wiki/Q766,Jamaica,
http://wikidata.org/wiki/Q7663489,Syro-Lebanese in Egypt,
http://wikidata.org/wiki/Q7709099,Thai Australian,
http://wikidata.org/wiki/Q771405,South Asia,
http://wikidata.org/wiki/Q7764833,The Sligo Champion,
http://wikidata.org/wiki/Q777586,Banu Aus,
http://wikidata.org/wiki/Q779191,Overseas Chinese,
http://wikidata.org/wiki/Q7826175,Toro sub-region,
http://wikidata.org/wiki/Q7842496,Trinidadian and Tobagonian American,
http://wikidata.org/wiki/Q7856433,Turtle Mountain Band of Chippewa Indians,
http://wikidata.org/wiki/Q788321,German Chilean,
http://wikidata.org/wiki/Q794,Iran,
http://wikidata.org/wiki/Q79797,Armenians,
http://wikidata.org/wiki/Q7994447,White Australian,
http://wikidata.org/wiki/Q7994501,White British,
http://wikidata.org/wiki/Q7994663,White Earth Band of Ojibwe,
http://wikidata.org/wiki/Q7994805,White Hispanic and Latino Americans,
http://wikidata.org/wiki/Q799929,Gisu people,
http://wikidata.org/wiki/Q800167,Gwere people,
http://wikidata.org/wiki/Q80040,Kazakhs,
http://wikidata.org/wiki/Q804430,Kiga people,
http://wikidata.org/wiki/Q8060,Romani people,
http://wikidata.org/wiki/Q807005,Banu Ghatafan,
http://wikidata.org/wiki/Q807012,Banu Nadir,
http://wikidata.org/wiki/Q817393,Black people,
http://wikidata.org/wiki/Q819186,Mandinka people,
http://wikidata.org/wiki/Q822,Lebanon,
http://wikidata.org/wiki/Q83328,Turkic peoples,
http://wikidata.org/wiki/Q83418,Normans,
http://wikidata.org/wiki/Q836076,Lipka Tatars,
http://wikidata.org/wiki/Q837549,Lusitanians,
http://wikidata.org/wiki/Q837881,Lemkos,
http://wikidata.org/wiki/Q84072,Turkish people,
http://wikidata.org/wiki/Q841351,Afrikaner people,
http://wikidata.org/wiki/Q842438,British people,
http://wikidata.org/wiki/Q843,Pakistan,
http://wikidata.org/wiki/Q846570,Americans,
http://wikidata.org/wiki/Q849811,British,
http://wikidata.org/wiki/Q849967,Britons,
http://wikidata.org/wiki/Q851,Saudi Arabia,
http://wikidata.org/wiki/Q851575,Gitxsan people,
http://wikidata.org/wiki/Q854,Sri Lanka,
http://wikidata.org/wiki/Q854323,Punjabi people,
http://wikidata.org/wiki/Q856676,Kokang people,
http://wikidata.org/wiki/Q857026,Bedoun,
http://wikidata.org/wiki/Q857880,French Canadian,
http://wikidata.org/wiki/Q862086,Indian people,
http://wikidata.org/wiki/Q865,Republic of China,
http://wikidata.org/wiki/Q8660,Karachi,
http://wikidata.org/wiki/Q869,Thailand,
http://wikidata.org/wiki/Q871904,New Zealanders,
http://wikidata.org/wiki/Q873625,Brazilians,
http://wikidata.org/wiki/Q875651,Irish Travellers,
http://wikidata.org/wiki/Q878607,Syrian people,
http://wikidata.org/wiki/Q8798,Ukrainian,
http://wikidata.org/wiki/Q889,Afghanistan,
http://wikidata.org/wiki/Q889897,Bunyoro,
http://wikidata.org/wiki/Q889912,Toro Kingdom,
http://wikidata.org/wiki/Q891146,Armenians in the Ottoman Empire,
http://wikidata.org/wiki/Q893594,Puerto Rican people,
http://wikidata.org/wiki/Q902,Bangladesh,
http://wikidata.org/wiki/Q902325,Tsonga people,
http://wikidata.org/wiki/Q906900,Filipinos in Japan,
http://wikidata.org/wiki/Q909879,Smoke screen,
http://wikidata.org/wiki/Q9142,Irish,
http://wikidata.org/wiki/Q918556,Pamunkey,
http://wikidata.org/wiki/Q920233,Chaga people,
http://wikidata.org/wiki/Q925034,Non-resident Indian and person of Indian origin,
http://wikidata.org/wiki/Q9268,Judaism,
http://wikidata.org/wiki/Q928,Philippines,
http://wikidata.org/wiki/Q931963,Banu Najjar,
http://wikidata.org/wiki/Q932244,Sinhalese people,
http://wikidata.org/wiki/Q935290,"University of Wales, Newport",
http://wikidata.org/wiki/Q940348,Bosniaks,
http://wikidata.org/wiki/Q943349,Kayan people,
http://wikidata.org/wiki/Q948,Tunisia,
http://wikidata.org/wiki/Q948126,Hungarian American,
http://wikidata.org/wiki/Q957298,Wiradjuri,
http://wikidata.org/wiki/Q9610,Bengali,
http://wikidata.org/wiki/Q968200,Fon people,
http://wikidata.org/wiki/Q969667,Ubykh people,
http://wikidata.org/wiki/Q974,Democratic Republic of the Congo,
http://wikidata.org/wiki/Q974693,Italian American,
http://wikidata.org/wiki/Q980,Bavaria,
http://wikidata.org/wiki/Q983179,demographics of Nepal,
http://wikidata.org/wiki/Q992401,Brulé,
http://wikidata.org/wiki/Q996189,demographics of India,
